1,0.259,2.1465907638549804,101
2,0.5375,1.8941529022216796,145
3,0.6761,1.6015846969604493,169
4,0.7374,1.3147643760681151,267
5,0.7842,1.0845240036010741,314
6,0.811,0.9179182922363281,341
7,0.828,0.8000428394317627,397
8,0.8415,0.715728653717041,417
9,0.8499,0.6527046955108643,442
10,0.8572,0.6039554889678955,499
11,0.8633,0.564293058013916,554
12,0.8681,0.5328485471725464,623
13,0.8739,0.506614214515686,684
14,0.8774,0.48479826679229737,734
15,0.8811,0.46577302932739256,800
16,0.8832,0.4528241928100586,860
17,0.8864,0.43896544342041016,919
18,0.8885,0.42671931591033935,963
19,0.8919,0.4149662015914917,992
20,0.8942,0.4071159378051758,1027
21,0.8953,0.39813882865905764,1070
22,0.8968,0.39085297927856444,1094
23,0.8986,0.3826530996322632,1130
24,0.9005,0.37543799686431883,1184
25,0.9006,0.3711357490539551,1222
26,0.9013,0.36514926624298094,1267
27,0.9038,0.3591349634170532,1302
28,0.9048,0.35448291034698487,1343
29,0.9056,0.34929404907226563,1370
30,0.9067,0.3456110315322876,1420
31,0.9073,0.3412428489685059,1459
32,0.9078,0.33840907192230224,1543
33,0.9094,0.33346316776275636,1601
