1,0.2579,2.1465381896972655,220
2,0.5378,1.8925677932739258,313
3,0.6703,1.5979967086791993,348
4,0.7319,1.3112275054931641,397
5,0.786,1.0813700851440429,418
6,0.8085,0.916155899810791,439
7,0.8296,0.799085372543335,528
8,0.8412,0.714661629486084,625
9,0.8503,0.6516116062164307,707
10,0.8601,0.6021373191833496,828
11,0.8637,0.5635323482513428,892
12,0.869,0.5317724571228027,973
13,0.8717,0.511262557220459,1010
14,0.8763,0.4884614437103271,1073
15,0.8793,0.4696218811035156,1171
16,0.8832,0.4523093893051148,1224
17,0.8864,0.4378535619735718,1294
18,0.888,0.4284328113555908,1361
19,0.8926,0.4164566656112671,1437
20,0.894,0.4064940107345581,1561
21,0.8953,0.3995148937225342,1690
22,0.8967,0.3907640338897705,1784
23,0.8981,0.38361081676483155,1867
24,0.9,0.3769588933944702,1985
25,0.9006,0.37090726852416994,2066
26,0.9025,0.36577027225494385,2154
27,0.9036,0.3603086835861206,2261
28,0.9041,0.35478796672821045,2333
