1,0.259,2.1465731018066405,221
2,0.5367,1.8922402481079101,313
3,0.6809,1.5982559402465821,347
4,0.7411,1.311355632019043,394
5,0.788,1.0819801635742188,414
6,0.8102,0.9159304100036622,430
7,0.8296,0.7991515956878662,472
8,0.8436,0.7149183841705322,589
9,0.8526,0.651738591003418,650
10,0.8591,0.6029912811279297,772
11,0.8633,0.5639324378967285,832
12,0.8679,0.5324314235687256,897
13,0.8734,0.5059731655120849,963
14,0.8779,0.48411895027160645,988
15,0.8813,0.4654955673217773,1030
16,0.8842,0.44951117973327637,1105
17,0.8868,0.43856436462402343,1198
18,0.8892,0.4258789749145508,1224
19,0.8908,0.41601057167053224,1262
20,0.8939,0.405160941696167,1330
21,0.8955,0.39711692028045653,1387
22,0.8979,0.3879967809677124,1439
23,0.8995,0.38079997291564943,1559
24,0.9008,0.37510062465667726,1606
