1,0.2569,2.146336085510254,101
2,0.5362,1.8921917083740234,144
3,0.6697,1.5990459457397461,169
4,0.7277,1.3123988960266113,268
5,0.7819,1.0828933135986327,315
6,0.8102,0.9169860816955566,342
7,0.8286,0.7999031120300293,397
8,0.842,0.715465202331543,416
9,0.8505,0.6519436031341552,430
10,0.8575,0.60276565284729,469
11,0.8646,0.5639127902984619,534
12,0.8679,0.5321542608261108,589
13,0.8738,0.5060930240631103,679
14,0.8769,0.4847109941482544,706
15,0.8801,0.469036669921875,771
16,0.8835,0.45555114421844484,845
17,0.8855,0.44363111000061034,902
18,0.8881,0.43337293796539306,962
19,0.8893,0.4238339315414429,1015
20,0.8914,0.41484626388549806,1077
21,0.8935,0.40510729293823244,1127
22,0.8966,0.39791146335601807,1208
23,0.8957,0.39160409698486326,1267
24,0.8977,0.38403145542144773,1323
25,0.8994,0.3778148458480835,1370
26,0.8993,0.3728368230819702,1452
27,0.9024,0.3665500707626343,1566
28,0.9025,0.36209478244781496,1691
29,0.9047,0.35672890548706054,1769
30,0.9044,0.35179772644042967,1819
31,0.9066,0.34792919654846194,1895
32,0.9073,0.34417470626831054,1966
33,0.9085,0.3405349271774292,2056
34,0.9082,0.33621054620742796,2137
35,0.9096,0.33366770534515383,2193
36,0.9101,0.3300074562072754,2271
37,0.9104,0.3271799344062805,2393
38,0.9112,0.3238408759117126,2474
39,0.9126,0.32110676040649416,2531
