1,0.2081,2.191209240722656,101
2,0.4269,2.002454704284668,129
3,0.6009,1.7946976425170897,151
4,0.6817,1.568437306213379,198
5,0.7216,1.3538813095092774,249
6,0.7651,1.1725419845581055,269
7,0.7899,1.0325659973144532,302
8,0.8076,0.925007967376709,323
9,0.8222,0.8419849384307861,339
10,0.8295,0.7774128574371338,375
11,0.8395,0.7248787593841552,409
12,0.8452,0.6817878684997558,445
13,0.8494,0.6462273616790771,464
14,0.8541,0.6169090740203858,485
15,0.8581,0.5920297786712646,507
16,0.8604,0.570158801651001,544
17,0.8656,0.5538487449645996,574
18,0.8674,0.5360436069488526,622
19,0.8688,0.5205601955413819,674
20,0.8723,0.5058531295776367,733
21,0.8747,0.49365245723724366,764
22,0.8764,0.4842903799057007,832
23,0.8777,0.47421749515533446,878
24,0.8803,0.46429376258850097,934
