1,0.2154,2.186155924987793,104
2,0.443,1.9898580856323242,135
3,0.6068,1.7729201446533203,155
4,0.6884,1.535791778564453,220
5,0.7388,1.3153904296875,268
6,0.7753,1.1325274169921875,303
7,0.7993,0.9906731117248535,325
8,0.8138,0.8823603584289551,361
9,0.8297,0.8001166194915772,385
10,0.8371,0.7371489479064941,424
11,0.8448,0.6860626407623291,457
12,0.8498,0.6434488243103027,478
13,0.8559,0.6100379066467285,500
14,0.8606,0.5858139678955078,534
15,0.8626,0.5606521579742432,558
16,0.8656,0.5379825799942016,594
17,0.8687,0.5193607973098755,647
18,0.8721,0.5030479343414307,686
19,0.8747,0.49031800384521484,736
20,0.877,0.4771862104415894,780
21,0.8793,0.46437157974243165,852
22,0.8808,0.4559128282546997,896
